DATAFLOW,LAST UPDATE,freq,currency,prod_apr,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DE,1996,54.80,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DE,1997,55.38,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DE,1998,58.13,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DE,1999,55.69,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DE,2000,58.68,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DE,2001,32.82,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DE,2002,29.98,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DE,2003,28.49,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DE,2004,27.96,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DE,2005,27.60,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DEW,1969,18.76,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DEW,1970,17.84,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DEW,1971,19.28,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DEW,1972,20.71,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DEW,1973,21.12,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DEW,1974,22.39,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DEW,1975,25.31,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DEW,1976,26.84,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DEW,1977,27.46,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DEW,1978,27.94,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DEW,1979,28.34,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DEW,1980,28.25,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DEW,1981,28.76,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DEW,1982,30.63,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DEW,1983,32.06,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DEW,1984,31.20,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DEW,1985,30.81,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DEW,1986,30.99,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DEW,1987,30.35,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DEW,1988,32.42,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DEW,1989,34.77,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DEW,1990,31.33,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DEW,1991,30.65,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DEW,1992,31.00,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DK,1970,58.00,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DK,1971,64.00,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DK,1972,68.00,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DK,1973,84.00,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DK,1974,94.00,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DK,1975,101.00,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DK,1976,112.00,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DK,1977,127.00,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DK,1978,137.00,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DK,1979,141.00,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DK,1980,159.00,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DK,1981,174.00,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DK,1982,201.00,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DK,1983,213.00,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DK,1984,215.00,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DK,1985,221.00,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DK,1986,226.00,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DK,1987,228.00,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DK,1988,249.00,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DK,1989,260.95,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DK,1990,249.47,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DK,1991,248.52,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DK,1992,246.94,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DK,1993,237.98,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DK,1994,234.14,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DK,1995,227.23,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DK,1996,231.27,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DK,1997,231.00,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DK,1998,231.00,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DK,1999,225.00,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DK,2000,230.00,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DK,2001,241.00,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DK,2002,239.72,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DK,2003,232.42,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DK,2004,221.89,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,DK,2005,213.83,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,EL,1984,7.05,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,EL,1985,9.10,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,EL,1986,10.92,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,EL,1987,11.66,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,EL,1988,12.86,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,EL,1989,15.64,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,EL,1990,18.26,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,EL,1991,19.69,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,EL,1992,23.02,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,EL,1993,24.88,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,EL,1994,28.46,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,EL,1995,30.42,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,EL,1996,29.68,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,EL,1997,30.59,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,EL,1998,31.76,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,EL,1999,32.21,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,EL,2000,37.07,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,EL,2001,38.26,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,EL,2002,39.45,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,EL,2003,39.89,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,EL,2004,40.55,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,EL,2005,41.08,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,ES,1987,21.63,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,ES,1988,23.28,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,ES,1989,27.25,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,ES,1990,22.93,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,ES,1991,21.50,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,ES,1992,21.38,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,ES,1993,23.01,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,ES,1994,25.99,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,ES,1995,26.52,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,ES,1996,26.52,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,ES,1997,27.02,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,ES,1998,28.12,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,ES,1999,27.33,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,ES,2000,27.05,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,ES,2001,30.33,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,ES,2002,28.12,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,ES,2003,28.12,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,ES,2004,29.89,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,ES,2005,29.89,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FI,1996,31.90,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FI,1997,32.63,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FI,1998,32.25,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FI,1999,32.15,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FI,2000,32.72,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FI,2001,33.97,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FI,2002,34.36,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FI,2003,34.21,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FI,2004,33.31,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FI,2005,31.94,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FR,1969,7.35,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FR,1970,8.19,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FR,1971,9.15,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FR,1972,10.11,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FR,1973,10.41,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FR,1974,11.25,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FR,1975,12.56,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FR,1976,13.62,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FR,1977,14.52,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FR,1978,15.91,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FR,1979,17.24,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FR,1980,18.53,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FR,1981,20.32,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FR,1982,22.90,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FR,1983,24.85,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FR,1984,25.79,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FR,1985,26.99,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FR,1986,27.74,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FR,1987,28.14,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FR,1988,28.89,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FR,1989,30.14,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FR,1990,28.37,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FR,1991,27.70,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FR,1992,28.19,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FR,1993,28.52,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FR,1994,28.43,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FR,1995,28.48,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FR,1996,28.43,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FR,1997,28.34,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FR,1998,28.71,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FR,1999,28.11,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FR,2000,28.81,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FR,2001,29.99,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,FR,2002,29.26,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IE,1975,8.76,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IE,1976,9.84,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IE,1977,13.10,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IE,1978,14.22,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IE,1979,14.70,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IE,1980,14.54,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IE,1981,16.57,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IE,1982,18.17,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IE,1983,19.71,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IE,1984,19.95,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IE,1985,20.73,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IE,1986,21.37,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IE,1987,22.28,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IE,1988,24.66,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IE,1989,28.16,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IE,1990,24.42,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IE,1991,23.39,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IE,1992,25.24,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IE,1993,27.20,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IE,1994,27.11,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IE,1995,28.76,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IE,1996,28.81,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IE,1997,26.79,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IE,1998,27.87,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IE,1999,26.66,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IE,2000,27.20,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IE,2001,28.55,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IE,2002,26.39,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IE,2003,25.93,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IE,2004,25.84,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IE,2005,25.24,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IT,1977,11.96,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IT,1978,12.13,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IT,1979,13.59,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IT,1980,15.04,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IT,1981,16.92,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IT,1982,20.44,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IT,1983,22.94,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IT,1984,23.57,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IT,1985,25.42,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IT,1986,26.38,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IT,1987,26.86,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IT,1988,27.54,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IT,1989,30.11,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IT,1990,30.98,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IT,1991,30.72,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IT,1992,31.01,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IT,1993,31.82,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IT,1994,33.45,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IT,1995,34.96,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IT,1996,36.88,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IT,1997,37.10,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IT,1998,34.98,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,IT,1999,34.23,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LT,1993,30.00,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LT,1994,29.80,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LT,1995,52.50,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LT,1996,59.50,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LT,1997,57.70,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LT,1998,58.40,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LT,1999,53.60,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LT,2000,48.70,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LT,2001,55.10,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LT,2002,49.70,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LT,2003,44.50,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LT,2004,52.72,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LT,2005,60.85,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LU,1969,12.63,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LU,1970,12.39,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LU,1971,12.88,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LU,1972,13.26,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LU,1973,14.41,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LU,1974,15.29,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LU,1975,16.41,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LU,1976,17.28,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LU,1977,17.42,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LU,1978,17.25,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LU,1979,18.32,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LU,1980,18.65,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LU,1981,19.28,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LU,1982,22.48,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LU,1983,25.11,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LU,1984,25.68,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LU,1985,27.44,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LU,1986,28.71,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LU,1987,29.82,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LU,1988,31.01,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LU,1989,34.83,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LU,1990,35.00,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LU,1991,31.43,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LU,1992,30.24,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LU,1993,29.75,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,NAC,5180,LU,1994,28.90,
